,top_p,top_k,model,Theme,prompt,output
4150,top_p:0.95,top_k:10,xglm-2.9B,boulangerie - viennoiserie,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de boulangerie - viennoiserie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de boulangerie - viennoiserie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'aime travailler en équipe et je suis quelqu'un de rigolo et agréable. Je me ferai un plaisir de travailler en votre compagnie"
4151,top_p:0.95,top_k:10,xglm-2.9B,boulangerie - viennoiserie,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de boulangerie - viennoiserie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de boulangerie - viennoiserie et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis une personne dynamique, motivée et sérieuse."
4152,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, j'ai la formation requise, j'ai de l'expérience et je me sens apte à assumer ce poste."
4153,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis à la recherche d'un poste d'assistant médical."
4154,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement intéressé par le service social.
4155,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement doué dans l'apprentissage de nouvelles techniques de prise de contact, de discussion et de négociation. J'ai aussi de l'expérience en tant que chirurgien orthopédiste et en tant que médecin de réadaptation sportive. Je suis à l'écoute et j'ai une grande capacité à travailler en équipe. J'ai toujours aimé apprendre et j'ai déjà beaucoup appris en travaillant dans des hôpitaux et en tant que praticien libéral."
4156,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
4157,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, je suis passionnée par la santé, je me suis intéressée au traitement de l'eau et je pense être capable de vous aider dans vos projets. Je suis à votre disposition pour toutes questions et pour plus de détails."
4158,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car. J'ai le goût du contact et de l'échange, j'ai la capacité de me faire entendre. J'aime l'hygiène, la propreté, l'organisation et la rigueur."
4159,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement motivée.
4160,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car résident dans le département de la Moselle et je suis disponible le lundi et mercredi.
4161,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car, selon moi, vous recherchez quelqu'un ayant une grande ouverture d'esprit, à l'écoute et de bonne humeur. Je suis disponible pour des entretiens, pour ce qui est des conditions d'emploi, cela dépendra de vos exigences et de vos conditions. Merci de votre attention. Cordialement, M. RAFFAT A."
4162,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car."
4163,top_p:0.75,top_k:100,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je possède un diplôme de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement motivé pour ce poste. Je suis disponible à partir de Janvier 2016."
4164,top_p:0.95,top_k:10,xglm-2.9B,médecine généraliste et spécialisée,Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car , Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car.
4165,top_p:0.95,top_k:10,xglm-2.9B,médecine généraliste et spécialisée,Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement motivé(e), je suis disponible en fin de semaine. A très vite."
4166,top_p:0.95,top_k:10,xglm-2.9B,médecine généraliste et spécialisée,Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car ," Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car particulièrement dynamique, patient, motivé."
4167,top_p:0.95,top_k:10,xglm-2.9B,médecine généraliste et spécialisée,"En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car "," En réponse à votre offre d'emploi, j'ai le plaisir de vous soumettre ma candidature. Je finis actuellement mes études de médecine généraliste et spécialisée et je suis à la recherche d'un emploi. Je pense correspondre à votre offre car hygiène de vie et alimentation saine et équilibrée sont très importants pour moi. Je suis très dynamique et je me suis toujours bien intégrée dans un groupe de travail. Je suis également très patiente et je peux apporter mon aide aux patients dans toutes les situations. J'ai déjà eu quelques expériences auparavant, dont un poste d'assistant dentaire, et je sais également m'adapter dans différents environnements, notamment en milieu hospitalier. En espérant recevoir bientôt votre réponse, veuillez croire, Madame, Monsieur, en l'expression de mes plus humbles salutations."
